YEAR,MONTH,DAY,COUNTRY,SESSION_ID,PAGE1,PAGE2,COLOUR,LOCATION,MODEL_PHOTOGRAPHY,PRICE,PRICE2,PAGE,converted,revenue
2008,6,25,Sweden,7754,skirts,P257,burgundy,3,en face,82.55,1,4,0,0.0
2008,6,25,Italy,4722,trousers,P150,olive,3,profile,101.81,1,3,0,0.0
2008,7,14,India,1651,trousers,P267,violet,6,profile,110.18,2,4,0,0.0
2008,4,12,Italy,4141,sale,P195,gray,4,en face,146.21,2,1,0,0.0
2008,4,12,Germany,1618,trousers,P040,green,4,profile,61.0,1,1,0,0.0
2008,4,17,Sweden,2030,skirts,P022,green,2,en face,110.76,2,4,0,0.0
2008,5,17,Sweden,8518,trousers,P208,red,4,profile,79.18,1,5,0,0.0
2008,5,19,France,4576,blouses,P191,blue,3,en face,189.89,2,2,0,0.0
2008,4,17,France,3993,trousers,P006,gray,4,en face,139.93,2,3,0,0.0
2008,5,22,Australia,7377,sale,P171,white,6,profile,101.15,1,2,0,0.0
2008,4,14,France,6150,blouses,P089,green,4,en face,149.23,2,3,0,0.0
2008,7,24,UK,4909,sale,P278,violet,2,en face,184.42,2,2,0,0.0
2008,6,12,Australia,5027,sale,P218,black,1,en face,157.44,2,5,1,210.74
2008,4,26,France,8261,sale,P165,black,5,en face,92.26,1,5,1,148.59
2008,7,1,Germany,4732,blouses,P269,green,5,profile,52.55,1,2,0,0.0
2008,8,10,Italy,7549,trousers,P146,brown,5,profile,105.94,1,1,0,0.0
2008,5,10,France,8135,sale,P252,pink,1,en face,52.62,1,2,1,80.22
2008,4,6,France,1607,trousers,P185,beige,3,en face,155.5,2,4,1,282.69
2008,6,2,Sweden,4774,trousers,P183,white,3,en face,65.51,1,5,1,119.42
2008,4,11,France,8110,skirts,P216,violet,6,profile,155.98,2,5,0,0.0
2008,6,16,USA,6952,blouses,P231,red,2,profile,139.72,2,4,0,0.0
2008,5,5,Germany,6005,skirts,P157,olive,5,en face,163.63,2,3,0,0.0
2008,4,9,India,7729,trousers,P075,burgundy,4,profile,48.79,1,1,0,0.0
2008,5,9,France,3542,sale,P149,white,2,en face,50.48,1,2,0,0.0
2008,4,6,India,389,trousers,P266,red,1,profile,66.68,1,2,0,0.0
2008,8,20,India,1795,blouses,P125,beige,1,en face,194.5,2,4,0,0.0
2008,4,25,Australia,8732,blouses,P156,olive,4,profile,87.55,1,3,0,0.0
2008,5,8,Sweden,4920,trousers,P076,blue,1,profile,171.66,2,3,1,229.51
2008,7,24,France,5538,sale,P202,gray,4,profile,195.44,2,4,0,0.0
2008,6,25,Italy,3873,skirts,P080,navy blue,6,profile,182.68,2,2,0,0.0
2008,7,5,France,8869,trousers,P156,pink,2,profile,29.82,1,2,0,0.0
2008,5,19,France,2255,blouses,P078,burgundy,2,profile,31.66,1,1,0,0.0
2008,7,14,Australia,3413,sale,P035,white,6,profile,122.84,2,1,0,0.0
2008,5,2,Australia,5460,skirts,P228,olive,2,profile,96.18,1,2,0,0.0
2008,8,28,Germany,4956,skirts,P027,gray,5,profile,195.62,2,1,0,0.0
2008,4,7,Australia,7397,trousers,P161,violet,4,profile,173.62,2,2,0,0.0
2008,8,7,UK,5415,sale,P038,navy blue,5,en face,143.79,2,4,0,0.0
2008,4,16,India,7400,trousers,P205,black,5,profile,75.93,1,1,0,0.0
2008,5,19,USA,7415,skirts,P167,green,1,en face,122.34,2,5,0,0.0
2008,5,10,USA,9101,sale,P103,gray,3,profile,54.31,1,2,0,0.0
2008,5,19,Australia,4852,sale,P205,gray,1,en face,148.54,2,1,0,0.0
2008,8,24,USA,2026,sale,P262,white,2,en face,81.59,1,3,0,0.0
2008,8,17,UK,2616,skirts,P286,red,5,profile,42.81,1,5,0,0.0
2008,6,22,USA,7389,skirts,P287,black,2,profile,158.36,2,5,0,0.0
2008,7,11,India,2927,trousers,P061,white,1,en face,119.93,2,4,0,0.0
2008,4,21,Sweden,1122,skirts,P158,burgundy,4,profile,120.83,2,4,0,0.0
2008,4,3,USA,2911,blouses,P287,brown,2,en face,55.08,1,2,0,0.0
2008,5,11,Sweden,8147,sale,P056,black,3,profile,160.18,2,3,0,0.0
2008,8,14,Germany,7384,trousers,P031,beige,1,profile,12.18,1,3,0,0.0
2008,8,24,USA,3483,sale,P273,red,4,profile,196.01,2,3,0,0.0
2008,5,27,Sweden,796,sale,P187,red,2,profile,33.24,1,1,0,0.0
2008,6,28,Sweden,1576,skirts,P040,violet,1,en face,53.7,1,3,0,0.0
2008,4,15,Australia,6177,sale,P211,navy blue,3,profile,165.84,2,4,0,0.0
2008,6,18,France,6267,sale,P285,gray,4,en face,157.01,2,4,0,0.0
2008,4,16,France,2459,skirts,P206,burgundy,3,profile,52.35,1,2,0,0.0
2008,8,21,Italy,3313,blouses,P256,pink,4,en face,40.14,1,3,1,107.48
2008,7,22,India,1254,skirts,P179,beige,6,en face,51.12,1,2,0,0.0
2008,5,15,UK,6835,trousers,P047,navy blue,2,en face,89.61,1,1,0,0.0
2008,8,4,USA,8795,sale,P122,red,1,profile,98.19,1,2,0,0.0
2008,7,13,India,3838,skirts,P292,beige,5,profile,115.55,2,2,0,0.0
2008,5,13,USA,4399,sale,P005,black,4,profile,169.57,2,5,0,0.0
2008,4,14,UK,3596,skirts,P187,beige,5,en face,37.53,1,3,0,0.0
2008,6,11,USA,6622,blouses,P136,beige,1,profile,48.51,1,4,0,0.0
2008,8,7,USA,8383,skirts,P280,beige,2,profile,188.87,2,4,1,446.41
2008,6,9,France,2125,blouses,P193,violet,4,profile,195.98,2,3,0,0.0
2008,5,4,Sweden,3239,trousers,P180,red,2,profile,124.1,2,1,0,0.0
2008,7,2,USA,5404,skirts,P222,gray,6,en face,13.67,1,5,0,0.0
2008,6,8,USA,5999,skirts,P064,olive,6,en face,158.91,2,3,0,0.0
2008,5,2,India,5939,blouses,P069,red,5,en face,140.42,2,4,0,0.0
2008,7,27,Australia,2046,skirts,P082,red,6,profile,109.79,2,3,0,0.0
2008,6,3,France,1579,blouses,P120,red,4,en face,54.88,1,3,0,0.0
2008,7,27,Italy,15,blouses,P028,pink,3,en face,186.34,2,1,0,0.0
2008,7,8,USA,2674,blouses,P183,navy blue,2,en face,151.47,2,1,1,193.97
2008,5,10,Germany,7017,sale,P208,red,4,profile,53.64,1,1,0,0.0
2008,8,5,Germany,8721,trousers,P022,burgundy,2,profile,57.98,1,3,0,0.0
2008,4,10,India,8850,skirts,P136,violet,2,en face,127.52,2,2,0,0.0
2008,6,17,Sweden,4813,sale,P176,beige,2,en face,58.75,1,4,0,0.0
2008,7,3,USA,1085,blouses,P251,blue,1,profile,110.56,2,2,0,0.0
2008,6,3,UK,4984,sale,P024,brown,6,profile,189.11,2,4,0,0.0
2008,8,7,USA,7156,trousers,P295,red,5,en face,136.88,2,2,0,0.0
2008,4,8,France,2885,skirts,P102,red,3,profile,102.02,1,1,0,0.0
2008,8,11,UK,334,skirts,P188,violet,1,profile,110.11,2,3,0,0.0
2008,5,3,Sweden,7205,skirts,P006,violet,2,profile,39.85,1,3,0,0.0
2008,5,14,Germany,4368,blouses,P017,blue,6,en face,50.75,1,5,0,0.0
2008,8,13,USA,3080,blouses,P138,blue,3,profile,179.82,2,1,0,0.0
2008,8,12,USA,7204,skirts,P171,violet,1,en face,69.14,1,4,0,0.0
2008,5,16,UK,9910,blouses,P064,navy blue,5,profile,106.51,2,3,0,0.0
2008,5,7,Sweden,8865,sale,P244,brown,1,profile,187.04,2,5,0,0.0
2008,4,2,Sweden,264,skirts,P023,black,2,en face,115.22,2,4,0,0.0
2008,5,15,UK,4338,skirts,P098,blue,4,en face,31.8,1,4,0,0.0
2008,6,3,India,8896,trousers,P041,burgundy,3,en face,104.95,1,3,0,0.0
2008,8,1,UK,8448,skirts,P141,gray,4,profile,91.47,1,4,0,0.0
2008,8,3,Germany,5904,trousers,P267,beige,1,en face,191.78,2,4,0,0.0
2008,7,6,UK,1499,trousers,P089,brown,3,en face,119.06,2,2,0,0.0
2008,8,14,UK,4191,trousers,P122,blue,6,en face,50.02,1,1,0,0.0
2008,4,17,USA,7486,blouses,P180,olive,2,profile,14.73,1,4,0,0.0
2008,8,19,UK,9644,trousers,P260,blue,1,en face,139.31,2,1,1,371.18
2008,7,3,UK,8311,skirts,P096,gray,3,profile,108.2,2,5,0,0.0
2008,5,12,Italy,7591,sale,P191,beige,2,en face,32.46,1,1,0,0.0
2008,7,7,Sweden,501,skirts,P176,navy blue,3,en face,178.89,2,3,0,0.0
2008,6,6,Germany,9156,sale,P020,white,3,en face,132.42,2,1,0,0.0
2008,8,17,India,9415,skirts,P250,black,1,profile,45.73,1,5,0,0.0
2008,6,16,UK,3096,blouses,P007,pink,2,profile,73.12,1,5,0,0.0
2008,4,13,Australia,4632,trousers,P067,navy blue,6,profile,182.94,2,2,0,0.0
2008,6,11,France,368,trousers,P036,white,3,en face,85.22,1,3,0,0.0
2008,8,13,Germany,4059,sale,P292,white,3,profile,51.45,1,2,0,0.0
2008,8,22,Italy,8175,trousers,P201,pink,6,profile,55.61,1,1,0,0.0
2008,6,20,UK,4631,blouses,P299,blue,2,en face,17.86,1,4,0,0.0
2008,6,6,USA,6071,blouses,P096,pink,3,profile,90.59,1,2,0,0.0
2008,7,22,Australia,2665,trousers,P176,gray,6,profile,191.71,2,3,0,0.0
2008,4,27,Sweden,1027,sale,P028,green,4,profile,32.33,1,5,0,0.0
2008,8,27,France,5909,blouses,P251,white,3,en face,180.51,2,2,0,0.0
2008,7,4,Italy,5051,blouses,P087,blue,6,en face,182.28,2,4,0,0.0
2008,8,18,Italy,6329,blouses,P201,olive,4,en face,38.2,1,5,0,0.0
2008,5,13,Germany,9734,skirts,P100,white,6,en face,176.93,2,4,0,0.0
2008,7,8,Italy,1692,blouses,P297,brown,1,en face,170.43,2,4,0,0.0
2008,7,21,Italy,674,sale,P236,beige,6,profile,85.59,1,2,0,0.0
2008,4,15,UK,5573,blouses,P285,white,3,profile,178.91,2,1,0,0.0
2008,6,19,Australia,5767,trousers,P075,blue,4,profile,160.52,2,5,0,0.0
2008,7,13,USA,5157,trousers,P043,violet,4,profile,48.22,1,3,0,0.0
2008,5,24,UK,734,trousers,P244,white,5,profile,190.72,2,5,0,0.0
2008,7,21,USA,3527,skirts,P006,blue,2,profile,158.27,2,5,0,0.0
2008,7,2,Italy,569,sale,P209,violet,5,profile,64.94,1,5,0,0.0
2008,4,20,Australia,9188,trousers,P079,white,4,profile,82.32,1,5,0,0.0
2008,8,5,Australia,2923,skirts,P282,olive,1,profile,38.5,1,5,0,0.0
2008,6,27,Germany,7912,sale,P034,blue,2,profile,140.67,2,3,0,0.0
2008,4,28,France,1559,trousers,P193,pink,3,en face,25.79,1,1,0,0.0
2008,4,9,Australia,102,trousers,P005,olive,4,en face,47.83,1,3,0,0.0
2008,5,24,Germany,3008,blouses,P089,burgundy,3,en face,148.83,2,5,0,0.0
2008,4,18,USA,7202,trousers,P053,brown,3,en face,27.2,1,2,0,0.0
2008,8,16,India,304,skirts,P265,blue,5,en face,72.3,1,1,0,0.0
2008,4,27,UK,77,trousers,P220,beige,6,en face,103.14,1,4,0,0.0
2008,6,4,USA,6755,sale,P242,white,3,en face,186.27,2,2,0,0.0
2008,6,10,India,8630,trousers,P291,red,6,en face,123.11,2,5,0,0.0
2008,5,19,Germany,1209,skirts,P016,olive,6,profile,35.47,1,5,0,0.0
2008,8,26,India,7743,skirts,P057,burgundy,3,en face,141.83,2,5,0,0.0
2008,8,12,Germany,8215,trousers,P032,burgundy,4,profile,171.39,2,2,0,0.0
2008,4,18,France,8945,blouses,P279,burgundy,5,en face,33.5,1,4,0,0.0
2008,8,19,USA,8414,blouses,P280,navy blue,1,profile,137.43,2,5,0,0.0
2008,7,19,Germany,1776,blouses,P191,navy blue,3,profile,140.43,2,2,0,0.0
2008,4,13,Germany,3474,blouses,P084,green,6,profile,125.15,2,1,0,0.0
2008,8,3,France,484,trousers,P182,white,3,en face,19.7,1,4,0,0.0
2008,8,22,France,2190,sale,P128,green,5,profile,31.56,1,4,0,0.0
2008,6,22,USA,347,trousers,P086,pink,5,profile,25.46,1,3,0,0.0
2008,6,4,UK,5482,blouses,P068,black,5,profile,174.31,2,1,0,0.0
2008,7,2,Australia,8362,skirts,P063,gray,4,profile,190.04,2,1,0,0.0
2008,6,9,Italy,1473,skirts,P228,pink,2,profile,103.46,1,3,0,0.0
2008,6,18,Italy,5101,sale,P060,burgundy,5,profile,15.66,1,2,1,19.96
2008,7,7,Italy,6766,sale,P203,burgundy,6,en face,194.74,2,4,0,0.0
2008,5,27,India,8707,skirts,P204,white,4,en face,127.68,2,4,1,185.7
2008,4,21,India,4930,skirts,P191,black,5,en face,54.68,1,3,0,0.0
2008,5,21,UK,6330,blouses,P239,blue,4,en face,193.71,2,4,0,0.0
2008,4,28,Germany,2610,blouses,P197,beige,1,profile,60.77,1,2,0,0.0
2008,8,24,USA,4,trousers,P158,green,6,profile,171.99,2,2,0,0.0
2008,4,20,USA,2214,skirts,P147,beige,1,en face,176.22,2,5,0,0.0
2008,6,2,Italy,4828,trousers,P070,gray,1,profile,127.38,2,1,0,0.0
2008,6,17,UK,857,trousers,P075,red,1,en face,157.81,2,1,0,0.0
2008,6,27,Germany,6978,trousers,P030,black,1,en face,128.13,2,5,0,0.0
2008,7,20,USA,5886,sale,P121,green,6,profile,163.25,2,1,0,0.0
2008,5,7,India,625,trousers,P075,gray,5,profile,121.42,2,4,1,235.92
2008,6,2,France,291,sale,P036,beige,6,profile,53.31,1,5,1,89.52
2008,7,6,UK,2019,skirts,P245,blue,4,en face,82.91,1,4,0,0.0
2008,5,12,France,669,trousers,P007,navy blue,5,en face,109.88,2,1,0,0.0
2008,8,3,UK,8922,skirts,P170,white,2,profile,20.18,1,1,0,0.0
2008,6,15,Australia,8265,blouses,P296,green,2,profile,60.22,1,1,0,0.0
2008,4,5,France,9697,blouses,P251,green,1,en face,121.56,2,3,0,0.0
2008,5,13,France,1632,trousers,P045,navy blue,2,en face,76.54,1,3,0,0.0
2008,7,4,India,5171,skirts,P119,gray,3,profile,141.02,2,4,0,0.0
2008,7,18,France,7206,trousers,P044,burgundy,4,en face,21.15,1,5,0,0.0
2008,7,22,Italy,2523,blouses,P283,red,6,en face,69.1,1,4,0,0.0
2008,8,23,UK,2216,blouses,P258,navy blue,2,en face,126.39,2,1,0,0.0
2008,5,24,France,6969,trousers,P144,violet,4,en face,52.16,1,5,0,0.0
2008,5,15,UK,6497,trousers,P294,red,5,profile,176.07,2,2,1,366.95
2008,7,11,France,6214,sale,P245,navy blue,4,en face,74.7,1,2,0,0.0
2008,6,16,USA,7033,trousers,P242,pink,1,profile,13.87,1,4,0,0.0
2008,8,19,USA,7421,trousers,P073,black,4,en face,38.62,1,1,0,0.0
2008,8,12,Australia,1108,trousers,P003,blue,4,profile,195.66,2,3,0,0.0
2008,6,27,Australia,451,skirts,P011,brown,5,en face,43.95,1,1,0,0.0
2008,5,12,Italy,6290,skirts,P204,brown,1,en face,58.35,1,1,0,0.0
2008,5,15,UK,9967,skirts,P254,navy blue,5,en face,199.49,2,4,0,0.0
2008,6,19,India,136,trousers,P173,pink,2,profile,26.28,1,5,1,58.36
2008,5,28,USA,1786,skirts,P006,blue,4,en face,63.55,1,3,0,0.0
2008,4,9,Italy,3405,sale,P114,beige,1,profile,64.94,1,5,0,0.0
2008,6,16,UK,2907,trousers,P207,white,2,en face,96.34,1,1,0,0.0
2008,6,1,France,8305,trousers,P294,green,4,profile,160.22,2,3,1,454.49
2008,6,25,UK,7493,sale,P053,blue,3,en face,56.63,1,1,0,0.0
2008,4,27,UK,6101,skirts,P103,red,5,en face,22.61,1,1,0,0.0
2008,7,17,Australia,4505,blouses,P191,beige,1,profile,141.22,2,1,0,0.0
2008,5,4,India,5054,trousers,P126,violet,6,en face,32.79,1,4,0,0.0
2008,4,8,USA,5206,trousers,P097,blue,4,profile,155.91,2,2,0,0.0
2008,4,26,India,4081,skirts,P200,white,5,en face,170.5,2,2,0,0.0
2008,4,7,France,6919,skirts,P006,violet,4,profile,40.05,1,5,0,0.0
2008,7,10,Italy,6803,sale,P123,beige,3,en face,70.65,1,2,0,0.0
2008,7,21,Australia,5207,blouses,P222,olive,6,en face,14.56,1,4,0,0.0
2008,5,17,UK,533,blouses,P037,red,4,profile,65.1,1,3,0,0.0
2008,7,16,Australia,4831,trousers,P239,violet,6,profile,55.78,1,5,0,0.0
2008,5,21,Germany,4039,skirts,P065,gray,1,profile,120.49,2,5,0,0.0
2008,7,10,Australia,4085,skirts,P103,gray,5,profile,12.96,1,2,0,0.0
2008,5,28,Sweden,3205,skirts,P045,navy blue,2,en face,112.28,2,3,0,0.0
2008,4,15,UK,7111,sale,P164,green,4,profile,53.61,1,4,1,107.52
2008,6,2,Australia,331,skirts,P081,green,5,profile,12.51,1,4,0,0.0
2008,5,17,USA,4958,skirts,P254,white,4,en face,81.16,1,5,0,0.0
2008,7,24,Sweden,3034,sale,P212,brown,5,en face,100.83,1,2,0,0.0
2008,8,23,Sweden,7685,sale,P043,green,1,en face,165.16,2,2,0,0.0
2008,6,10,Italy,1598,sale,P270,black,1,en face,75.63,1,1,0,0.0
2008,8,1,Italy,9920,skirts,P279,brown,2,profile,13.46,1,2,0,0.0
2008,4,6,Italy,3598,sale,P035,burgundy,4,profile,127.8,2,5,0,0.0
2008,5,3,Australia,9039,sale,P061,beige,4,profile,38.28,1,1,0,0.0
2008,8,4,India,8002,blouses,P119,brown,5,profile,146.2,2,4,1,420.77
2008,4,27,France,591,sale,P217,burgundy,5,profile,197.99,2,1,0,0.0
2008,8,16,Sweden,648,trousers,P269,brown,1,en face,14.43,1,5,0,0.0
2008,5,24,Australia,9103,trousers,P085,violet,2,en face,193.81,2,2,0,0.0
2008,8,27,Italy,8016,blouses,P052,violet,2,en face,182.15,2,1,0,0.0
2008,5,23,Sweden,3772,sale,P066,white,1,profile,134.09,2,4,0,0.0
2008,6,23,Germany,9040,trousers,P250,navy blue,5,en face,168.81,2,5,0,0.0
2008,5,14,Australia,5083,skirts,P071,brown,5,profile,193.57,2,2,0,0.0
2008,5,18,USA,7883,trousers,P149,olive,3,en face,170.35,2,2,0,0.0
2008,6,16,Germany,9363,sale,P258,gray,1,en face,76.15,1,5,0,0.0
2008,4,16,Australia,4211,trousers,P190,white,5,profile,35.84,1,1,1,73.11
2008,7,7,India,8835,blouses,P029,blue,5,en face,35.41,1,4,0,0.0
2008,8,12,Australia,8700,blouses,P012,violet,4,profile,128.04,2,3,0,0.0
2008,8,26,Italy,1796,skirts,P017,violet,6,profile,90.76,1,2,0,0.0
2008,6,2,Italy,2587,trousers,P107,pink,4,profile,127.98,2,2,0,0.0
2008,6,2,UK,8356,trousers,P016,burgundy,1,profile,76.78,1,1,0,0.0
2008,8,13,UK,2317,skirts,P148,violet,2,profile,29.14,1,5,0,0.0
2008,4,15,India,4186,skirts,P263,brown,3,en face,188.65,2,5,0,0.0
2008,5,24,UK,8828,trousers,P231,black,3,profile,28.33,1,1,0,0.0
2008,4,5,USA,7073,trousers,P224,white,2,en face,162.88,2,3,1,184.52
2008,8,20,France,5235,blouses,P244,red,3,en face,189.07,2,5,0,0.0
2008,6,8,Germany,8744,trousers,P236,beige,1,en face,157.52,2,2,0,0.0
2008,6,26,Italy,8671,trousers,P145,gray,3,en face,196.51,2,4,0,0.0
2008,6,26,Germany,4769,trousers,P223,navy blue,6,en face,111.67,2,3,0,0.0
2008,8,2,Sweden,9973,skirts,P088,navy blue,5,en face,169.38,2,1,1,283.3
2008,5,15,Germany,7145,blouses,P011,green,4,profile,35.1,1,5,0,0.0
2008,8,14,India,2914,sale,P133,green,3,en face,105.38,1,3,0,0.0
2008,7,9,USA,9872,sale,P199,beige,6,profile,121.06,2,1,0,0.0
2008,5,1,India,9894,trousers,P231,beige,5,en face,38.44,1,4,0,0.0
2008,7,11,Italy,2076,skirts,P221,brown,1,en face,28.41,1,3,0,0.0
2008,8,1,UK,4303,sale,P273,gray,4,en face,165.9,2,3,0,0.0
2008,8,16,Australia,5823,blouses,P152,red,5,en face,72.42,1,3,0,0.0
2008,7,12,Italy,2150,trousers,P007,burgundy,6,en face,192.89,2,3,0,0.0
2008,7,27,Australia,145,skirts,P272,beige,5,profile,154.07,2,3,0,0.0
2008,6,2,Sweden,4964,trousers,P181,beige,6,en face,70.36,1,1,1,144.29
2008,4,21,USA,8160,skirts,P286,red,3,profile,163.86,2,4,0,0.0
2008,5,13,Italy,9031,blouses,P194,black,5,profile,181.57,2,1,0,0.0
2008,7,13,USA,4776,skirts,P093,brown,1,en face,169.33,2,3,0,0.0
2008,5,21,France,8934,trousers,P034,green,3,profile,148.19,2,1,0,0.0
2008,7,15,Sweden,7750,sale,P105,red,5,profile,52.7,1,2,1,62.04
2008,4,23,India,9829,skirts,P214,beige,4,profile,126.22,2,2,0,0.0
2008,7,28,Italy,9215,skirts,P146,navy blue,6,profile,79.28,1,5,0,0.0
2008,6,26,USA,6061,sale,P208,red,6,profile,27.24,1,2,0,0.0
2008,5,8,Italy,9476,skirts,P068,red,1,profile,46.78,1,3,0,0.0
2008,6,27,USA,6410,trousers,P076,brown,1,profile,48.6,1,2,0,0.0
2008,8,25,India,3318,trousers,P059,brown,5,profile,82.08,1,4,0,0.0
2008,6,3,France,7465,skirts,P286,black,2,profile,94.46,1,3,0,0.0
2008,5,27,Germany,3062,blouses,P286,green,1,en face,64.8,1,2,0,0.0
2008,7,21,Sweden,1356,skirts,P079,green,5,profile,51.4,1,4,0,0.0
2008,7,12,India,4515,skirts,P040,blue,6,profile,27.44,1,3,0,0.0
2008,4,23,USA,5506,skirts,P181,beige,3,profile,127.78,2,3,0,0.0
2008,7,27,USA,5251,sale,P263,olive,1,profile,125.58,2,2,1,288.71
2008,7,5,Italy,4512,skirts,P225,green,6,profile,129.55,2,4,0,0.0
2008,7,28,France,1731,blouses,P179,violet,1,en face,12.55,1,4,0,0.0
2008,8,28,Australia,1759,sale,P083,burgundy,3,profile,29.03,1,4,0,0.0
2008,4,22,Sweden,6651,trousers,P110,white,2,en face,150.38,2,1,0,0.0
2008,7,1,UK,6647,sale,P121,red,4,profile,141.24,2,5,0,0.0
2008,4,14,Italy,9861,skirts,P249,white,5,en face,165.12,2,3,0,0.0
2008,5,26,Australia,4140,sale,P137,green,4,profile,153.61,2,3,0,0.0
2008,8,25,India,9394,trousers,P269,beige,6,en face,111.37,2,3,0,0.0
2008,5,12,Italy,5124,trousers,P245,brown,5,profile,196.29,2,3,0,0.0
2008,7,26,France,1,sale,P217,olive,3,profile,139.81,2,5,0,0.0
2008,7,22,Germany,1865,blouses,P161,black,1,en face,103.77,1,4,1,286.25
2008,7,7,India,544,skirts,P139,blue,3,profile,37.94,1,3,0,0.0
2008,8,3,Germany,350,trousers,P054,navy blue,5,profile,159.28,2,2,0,0.0
2008,4,25,UK,6907,sale,P249,blue,4,en face,41.92,1,5,0,0.0
2008,4,4,UK,9766,blouses,P069,white,4,profile,91.37,1,2,0,0.0
2008,8,17,Sweden,2524,skirts,P292,brown,5,en face,129.19,2,5,0,0.0
2008,5,1,Sweden,3465,skirts,P059,violet,2,en face,68.98,1,5,0,0.0
2008,6,15,France,458,skirts,P235,blue,1,en face,181.62,2,1,1,339.88
2008,7,13,Italy,3024,skirts,P290,red,2,en face,146.67,2,1,0,0.0
2008,8,10,USA,7262,trousers,P269,burgundy,5,en face,60.51,1,2,0,0.0
2008,5,7,India,9516,blouses,P232,brown,4,en face,61.87,1,4,0,0.0
2008,6,23,Australia,7873,skirts,P051,beige,1,profile,86.72,1,4,0,0.0
2008,4,21,UK,6626,skirts,P266,violet,6,profile,152.75,2,5,0,0.0
2008,4,17,Italy,2535,skirts,P036,blue,6,profile,179.95,2,2,0,0.0
2008,8,26,Australia,132,trousers,P062,olive,2,en face,55.69,1,1,0,0.0
2008,7,20,Germany,3705,sale,P219,violet,3,profile,60.55,1,1,0,0.0
2008,8,15,Sweden,1373,skirts,P184,olive,3,profile,115.89,2,3,0,0.0
2008,7,2,Australia,6201,trousers,P214,pink,4,en face,195.43,2,4,1,318.62
2008,5,17,USA,4857,trousers,P130,beige,1,en face,110.49,2,1,1,253.29
2008,5,14,France,4713,sale,P250,pink,5,en face,53.91,1,4,1,88.14
2008,7,3,Italy,5545,blouses,P072,black,3,profile,56.62,1,1,0,0.0
2008,8,22,France,1414,skirts,P121,olive,1,en face,128.19,2,4,0,0.0
2008,4,12,USA,4114,sale,P170,brown,1,en face,154.72,2,1,0,0.0
2008,4,12,France,656,blouses,P281,white,4,profile,57.51,1,3,0,0.0
2008,7,19,France,8138,blouses,P119,beige,4,profile,66.91,1,3,0,0.0
2008,5,13,India,4099,trousers,P099,burgundy,6,en face,102.94,1,1,0,0.0
2008,8,26,France,593,skirts,P014,pink,6,profile,151.17,2,4,0,0.0
2008,7,24,USA,8709,blouses,P206,black,2,profile,167.25,2,1,0,0.0
2008,5,3,USA,3124,blouses,P180,black,1,profile,154.41,2,1,0,0.0
2008,8,4,Italy,3048,blouses,P293,black,3,profile,44.13,1,5,0,0.0
2008,6,2,Italy,3888,sale,P142,brown,2,profile,58.98,1,4,0,0.0
2008,5,17,USA,5736,skirts,P037,burgundy,2,en face,120.97,2,2,0,0.0
2008,7,24,Sweden,2185,sale,P141,black,2,en face,136.34,2,3,0,0.0
2008,8,25,Sweden,2146,sale,P063,black,6,en face,93.76,1,1,0,0.0
2008,5,2,Germany,7048,blouses,P124,navy blue,2,profile,79.28,1,2,1,195.88
2008,8,26,Australia,3106,sale,P269,navy blue,2,en face,48.36,1,4,0,0.0
2008,5,20,USA,9234,skirts,P263,red,5,en face,10.29,1,2,0,0.0
2008,8,10,India,9097,skirts,P254,burgundy,2,profile,190.8,2,2,0,0.0
2008,6,28,USA,2770,sale,P018,red,1,en face,40.79,1,2,0,0.0
2008,4,10,Germany,5222,blouses,P168,olive,6,profile,143.99,2,2,0,0.0
2008,6,27,Australia,5834,sale,P043,gray,1,profile,46.93,1,3,0,0.0
2008,8,27,Australia,1733,trousers,P099,burgundy,3,en face,199.95,2,5,0,0.0
2008,4,9,Sweden,266,sale,P186,red,3,profile,117.41,2,5,0,0.0
2008,7,2,Australia,5145,skirts,P112,pink,1,en face,18.59,1,3,1,24.86
2008,6,13,Germany,8268,blouses,P026,pink,3,profile,90.32,1,1,0,0.0
2008,5,11,UK,3938,trousers,P131,beige,2,profile,167.67,2,4,0,0.0
2008,6,18,Australia,762,sale,P220,brown,5,en face,149.72,2,3,0,0.0
2008,7,12,Sweden,7221,sale,P224,blue,6,en face,102.17,1,2,0,0.0
2008,5,22,Australia,8440,skirts,P054,gray,6,profile,177.33,2,2,0,0.0
2008,6,5,France,3258,trousers,P230,navy blue,3,profile,156.73,2,2,0,0.0
2008,6,4,USA,4339,blouses,P262,beige,1,profile,33.58,1,1,0,0.0
2008,6,25,Italy,4363,skirts,P149,brown,2,profile,105.88,2,3,0,0.0
2008,6,15,Australia,317,sale,P289,gray,6,en face,13.56,1,2,0,0.0
2008,7,20,Australia,8070,skirts,P026,white,2,en face,71.53,1,1,0,0.0
2008,4,7,India,1852,skirts,P191,red,3,en face,54.92,1,5,0,0.0
2008,6,7,Italy,2485,blouses,P298,navy blue,2,profile,69.5,1,5,1,192.37
2008,5,11,UK,9874,skirts,P284,violet,3,en face,24.57,1,4,0,0.0
2008,7,2,France,9575,sale,P130,black,4,profile,63.17,1,3,0,0.0
2008,6,5,India,1079,blouses,P081,white,4,en face,16.27,1,4,0,0.0
2008,7,2,USA,8359,sale,P004,blue,6,en face,182.71,2,3,1,499.7
2008,7,13,Germany,7334,blouses,P147,beige,5,profile,73.75,1,5,0,0.0
